rgn_id,sector,year,value,analysis_year
1,cf,2003,4329.71252,2012
1,cf,2004,3577.643958,2012
1,cf,2005,7590.761892,2012
1,cf,2006,117749.410114,2012
1,cf,2007,111432.534738,2012
1,cf,2008,108760.876868,2012
1,mar,2003,142651.9754109,2012
1,mar,2004,133873.0372341,2012
1,mar,2005,209274.1485354,2012
1,mar,2006,148427.9490636,2012
1,mar,2007,146559.7209348,2012
1,mar,2008,139735.6348221,2012
1,tour,2005,830877.725851,2012
1,tour,2006,808357.410656,2012
1,tour,2007,823370.95412,2012
1,tour,2008,851473.227782,2012
1,tour,2009,898631.152762,2012
1,tour,2010,839411.064657,2012
1,cf,2003,2736.86,2013
1,cf,2004,2261.469,2013
1,cf,2005,4798.206,2013
1,cf,2006,74430.727,2013
1,cf,2007,70437.759,2013
1,cf,2008,68748.974,2013
1,mar,2003,52834.064967,2013
1,mar,2004,49582.606383,2013
1,mar,2005,77508.943902,2013
1,mar,2006,54973.314468,2013
1,mar,2007,54281.378124,2013
1,mar,2008,51753.938823,2013
1,tour,2005,830877.725851,2013
1,tour,2006,808357.410656,2013
1,tour,2007,823370.95412,2013
1,tour,2008,851473.227782,2013
1,tour,2009,898631.152762,2013
1,tour,2010,839411.064657,2013
2,cf,2003,4329.71252,2012
2,cf,2004,3577.643958,2012
2,cf,2005,7590.761892,2012
2,cf,2006,117749.410114,2012
2,cf,2007,111432.534738,2012
2,cf,2008,108760.876868,2012
2,mar,2003,142651.9754109,2012
2,mar,2004,133873.0372341,2012
2,mar,2005,209274.1485354,2012
2,mar,2006,148427.9490636,2012
2,mar,2007,146559.7209348,2012
2,mar,2008,139735.6348221,2012
2,tour,2005,830877.725851,2012
2,tour,2006,808357.410656,2012
2,tour,2007,823370.95412,2012
2,tour,2008,851473.227782,2012
2,tour,2009,898631.152762,2012
2,tour,2010,839411.064657,2012
2,cf,2003,2736.86,2013
2,cf,2004,2261.469,2013
2,cf,2005,4798.206,2013
2,cf,2006,74430.727,2013
2,cf,2007,70437.759,2013
2,cf,2008,68748.974,2013
2,mar,2003,52834.064967,2013
2,mar,2004,49582.606383,2013
2,mar,2005,77508.943902,2013
2,mar,2006,54973.314468,2013
2,mar,2007,54281.378124,2013
2,mar,2008,51753.938823,2013
2,tour,2005,830877.725851,2013
2,tour,2006,808357.410656,2013
2,tour,2007,823370.95412,2013
2,tour,2008,851473.227782,2013
2,tour,2009,898631.152762,2013
2,tour,2010,839411.064657,2013
3,cf,2003,4329.71252,2012
3,cf,2004,3577.643958,2012
3,cf,2005,7590.761892,2012
3,cf,2006,117749.410114,2012
3,cf,2007,111432.534738,2012
3,cf,2008,108760.876868,2012
3,mar,2003,142651.9754109,2012
3,mar,2004,133873.0372341,2012
3,mar,2005,209274.1485354,2012
3,mar,2006,148427.9490636,2012
3,mar,2007,146559.7209348,2012
3,mar,2008,139735.6348221,2012
3,tour,2005,830877.725851,2012
3,tour,2006,808357.410656,2012
3,tour,2007,823370.95412,2012
3,tour,2008,851473.227782,2012
3,tour,2009,898631.152762,2012
3,tour,2010,839411.064657,2012
3,cf,2003,2736.86,2013
3,cf,2004,2261.469,2013
3,cf,2005,4798.206,2013
3,cf,2006,74430.727,2013
3,cf,2007,70437.759,2013
3,cf,2008,68748.974,2013
3,mar,2003,52834.064967,2013
3,mar,2004,49582.606383,2013
3,mar,2005,77508.943902,2013
3,mar,2006,54973.314468,2013
3,mar,2007,54281.378124,2013
3,mar,2008,51753.938823,2013
3,tour,2005,830877.725851,2013
3,tour,2006,808357.410656,2013
3,tour,2007,823370.95412,2013
3,tour,2008,851473.227782,2013
3,tour,2009,898631.152762,2013
3,tour,2010,839411.064657,2013
4,cf,2003,4329.71252,2012
4,cf,2004,3577.643958,2012
4,cf,2005,7590.761892,2012
4,cf,2006,117749.410114,2012
4,cf,2007,111432.534738,2012
4,cf,2008,108760.876868,2012
4,mar,2003,142651.9754109,2012
4,mar,2004,133873.0372341,2012
4,mar,2005,209274.1485354,2012
4,mar,2006,148427.9490636,2012
4,mar,2007,146559.7209348,2012
4,mar,2008,139735.6348221,2012
4,tour,2005,830877.725851,2012
4,tour,2006,808357.410656,2012
4,tour,2007,823370.95412,2012
4,tour,2008,851473.227782,2012
4,tour,2009,898631.152762,2012
4,tour,2010,839411.064657,2012
4,cf,2003,2736.86,2013
4,cf,2004,2261.469,2013
4,cf,2005,4798.206,2013
4,cf,2006,74430.727,2013
4,cf,2007,70437.759,2013
4,cf,2008,68748.974,2013
4,mar,2003,52834.064967,2013
4,mar,2004,49582.606383,2013
4,mar,2005,77508.943902,2013
4,mar,2006,54973.314468,2013
4,mar,2007,54281.378124,2013
4,mar,2008,51753.938823,2013
4,tour,2005,830877.725851,2013
4,tour,2006,808357.410656,2013
4,tour,2007,823370.95412,2013
4,tour,2008,851473.227782,2013
4,tour,2009,898631.152762,2013
4,tour,2010,839411.064657,2013
5,cf,2003,4329.71252,2012
5,cf,2004,3577.643958,2012
5,cf,2005,7590.761892,2012
5,cf,2006,117749.410114,2012
5,cf,2007,111432.534738,2012
5,cf,2008,108760.876868,2012
5,mar,2003,142651.9754109,2012
5,mar,2004,133873.0372341,2012
5,mar,2005,209274.1485354,2012
5,mar,2006,148427.9490636,2012
5,mar,2007,146559.7209348,2012
5,mar,2008,139735.6348221,2012
5,tour,2005,830877.725851,2012
5,tour,2006,808357.410656,2012
5,tour,2007,823370.95412,2012
5,tour,2008,851473.227782,2012
5,tour,2009,898631.152762,2012
5,tour,2010,839411.064657,2012
5,cf,2003,2736.86,2013
5,cf,2004,2261.469,2013
5,cf,2005,4798.206,2013
5,cf,2006,74430.727,2013
5,cf,2007,70437.759,2013
5,cf,2008,68748.974,2013
5,mar,2003,52834.064967,2013
5,mar,2004,49582.606383,2013
5,mar,2005,77508.943902,2013
5,mar,2006,54973.314468,2013
5,mar,2007,54281.378124,2013
5,mar,2008,51753.938823,2013
5,tour,2005,830877.725851,2013
5,tour,2006,808357.410656,2013
5,tour,2007,823370.95412,2013
5,tour,2008,851473.227782,2013
5,tour,2009,898631.152762,2013
5,tour,2010,839411.064657,2013
6,cf,2003,4329.71252,2012
6,cf,2004,3577.643958,2012
6,cf,2005,7590.761892,2012
6,cf,2006,117749.410114,2012
6,cf,2007,111432.534738,2012
6,cf,2008,108760.876868,2012
6,mar,2003,142651.9754109,2012
6,mar,2004,133873.0372341,2012
6,mar,2005,209274.1485354,2012
6,mar,2006,148427.9490636,2012
6,mar,2007,146559.7209348,2012
6,mar,2008,139735.6348221,2012
6,tour,2005,830877.725851,2012
6,tour,2006,808357.410656,2012
6,tour,2007,823370.95412,2012
6,tour,2008,851473.227782,2012
6,tour,2009,898631.152762,2012
6,tour,2010,839411.064657,2012
6,cf,2003,2736.86,2013
6,cf,2004,2261.469,2013
6,cf,2005,4798.206,2013
6,cf,2006,74430.727,2013
6,cf,2007,70437.759,2013
6,cf,2008,68748.974,2013
6,mar,2003,52834.064967,2013
6,mar,2004,49582.606383,2013
6,mar,2005,77508.943902,2013
6,mar,2006,54973.314468,2013
6,mar,2007,54281.378124,2013
6,mar,2008,51753.938823,2013
6,tour,2005,830877.725851,2013
6,tour,2006,808357.410656,2013
6,tour,2007,823370.95412,2013
6,tour,2008,851473.227782,2013
6,tour,2009,898631.152762,2013
6,tour,2010,839411.064657,2013
7,cf,2003,4329.71252,2012
7,cf,2004,3577.643958,2012
7,cf,2005,7590.761892,2012
7,cf,2006,117749.410114,2012
7,cf,2007,111432.534738,2012
7,cf,2008,108760.876868,2012
7,mar,2003,142651.9754109,2012
7,mar,2004,133873.0372341,2012
7,mar,2005,209274.1485354,2012
7,mar,2006,148427.9490636,2012
7,mar,2007,146559.7209348,2012
7,mar,2008,139735.6348221,2012
7,tour,2005,830877.725851,2012
7,tour,2006,808357.410656,2012
7,tour,2007,823370.95412,2012
7,tour,2008,851473.227782,2012
7,tour,2009,898631.152762,2012
7,tour,2010,839411.064657,2012
7,cf,2003,2736.86,2013
7,cf,2004,2261.469,2013
7,cf,2005,4798.206,2013
7,cf,2006,74430.727,2013
7,cf,2007,70437.759,2013
7,cf,2008,68748.974,2013
7,mar,2003,52834.064967,2013
7,mar,2004,49582.606383,2013
7,mar,2005,77508.943902,2013
7,mar,2006,54973.314468,2013
7,mar,2007,54281.378124,2013
7,mar,2008,51753.938823,2013
7,tour,2005,830877.725851,2013
7,tour,2006,808357.410656,2013
7,tour,2007,823370.95412,2013
7,tour,2008,851473.227782,2013
7,tour,2009,898631.152762,2013
7,tour,2010,839411.064657,2013
8,cf,2003,4329.71252,2012
8,cf,2004,3577.643958,2012
8,cf,2005,7590.761892,2012
8,cf,2006,117749.410114,2012
8,cf,2007,111432.534738,2012
8,cf,2008,108760.876868,2012
8,mar,2003,142651.9754109,2012
8,mar,2004,133873.0372341,2012
8,mar,2005,209274.1485354,2012
8,mar,2006,148427.9490636,2012
8,mar,2007,146559.7209348,2012
8,mar,2008,139735.6348221,2012
8,tour,2005,830877.725851,2012
8,tour,2006,808357.410656,2012
8,tour,2007,823370.95412,2012
8,tour,2008,851473.227782,2012
8,tour,2009,898631.152762,2012
8,tour,2010,839411.064657,2012
8,cf,2003,2736.86,2013
8,cf,2004,2261.469,2013
8,cf,2005,4798.206,2013
8,cf,2006,74430.727,2013
8,cf,2007,70437.759,2013
8,cf,2008,68748.974,2013
8,mar,2003,52834.064967,2013
8,mar,2004,49582.606383,2013
8,mar,2005,77508.943902,2013
8,mar,2006,54973.314468,2013
8,mar,2007,54281.378124,2013
8,mar,2008,51753.938823,2013
8,tour,2005,830877.725851,2013
8,tour,2006,808357.410656,2013
8,tour,2007,823370.95412,2013
8,tour,2008,851473.227782,2013
8,tour,2009,898631.152762,2013
8,tour,2010,839411.064657,2013
9,cf,2003,4329.71252,2012
9,cf,2004,3577.643958,2012
9,cf,2005,7590.761892,2012
9,cf,2006,117749.410114,2012
9,cf,2007,111432.534738,2012
9,cf,2008,108760.876868,2012
9,mar,2003,142651.9754109,2012
9,mar,2004,133873.0372341,2012
9,mar,2005,209274.1485354,2012
9,mar,2006,148427.9490636,2012
9,mar,2007,146559.7209348,2012
9,mar,2008,139735.6348221,2012
9,tour,2005,830877.725851,2012
9,tour,2006,808357.410656,2012
9,tour,2007,823370.95412,2012
9,tour,2008,851473.227782,2012
9,tour,2009,898631.152762,2012
9,tour,2010,839411.064657,2012
9,cf,2003,2736.86,2013
9,cf,2004,2261.469,2013
9,cf,2005,4798.206,2013
9,cf,2006,74430.727,2013
9,cf,2007,70437.759,2013
9,cf,2008,68748.974,2013
9,mar,2003,52834.064967,2013
9,mar,2004,49582.606383,2013
9,mar,2005,77508.943902,2013
9,mar,2006,54973.314468,2013
9,mar,2007,54281.378124,2013
9,mar,2008,51753.938823,2013
9,tour,2005,830877.725851,2013
9,tour,2006,808357.410656,2013
9,tour,2007,823370.95412,2013
9,tour,2008,851473.227782,2013
9,tour,2009,898631.152762,2013
9,tour,2010,839411.064657,2013
10,cf,2003,4329.71252,2012
10,cf,2004,3577.643958,2012
10,cf,2005,7590.761892,2012
10,cf,2006,117749.410114,2012
10,cf,2007,111432.534738,2012
10,cf,2008,108760.876868,2012
10,mar,2003,142651.9754109,2012
10,mar,2004,133873.0372341,2012
10,mar,2005,209274.1485354,2012
10,mar,2006,148427.9490636,2012
10,mar,2007,146559.7209348,2012
10,mar,2008,139735.6348221,2012
10,tour,2005,830877.725851,2012
10,tour,2006,808357.410656,2012
10,tour,2007,823370.95412,2012
10,tour,2008,851473.227782,2012
10,tour,2009,898631.152762,2012
10,tour,2010,839411.064657,2012
10,cf,2003,2736.86,2013
10,cf,2004,2261.469,2013
10,cf,2005,4798.206,2013
10,cf,2006,74430.727,2013
10,cf,2007,70437.759,2013
10,cf,2008,68748.974,2013
10,mar,2003,52834.064967,2013
10,mar,2004,49582.606383,2013
10,mar,2005,77508.943902,2013
10,mar,2006,54973.314468,2013
10,mar,2007,54281.378124,2013
10,mar,2008,51753.938823,2013
10,tour,2005,830877.725851,2013
10,tour,2006,808357.410656,2013
10,tour,2007,823370.95412,2013
10,tour,2008,851473.227782,2013
10,tour,2009,898631.152762,2013
10,tour,2010,839411.064657,2013
11,cf,2003,4329.71252,2012
11,cf,2004,3577.643958,2012
11,cf,2005,7590.761892,2012
11,cf,2006,117749.410114,2012
11,cf,2007,111432.534738,2012
11,cf,2008,108760.876868,2012
11,mar,2003,142651.9754109,2012
11,mar,2004,133873.0372341,2012
11,mar,2005,209274.1485354,2012
11,mar,2006,148427.9490636,2012
11,mar,2007,146559.7209348,2012
11,mar,2008,139735.6348221,2012
11,tour,2005,830877.725851,2012
11,tour,2006,808357.410656,2012
11,tour,2007,823370.95412,2012
11,tour,2008,851473.227782,2012
11,tour,2009,898631.152762,2012
11,tour,2010,839411.064657,2012
11,cf,2003,2736.86,2013
11,cf,2004,2261.469,2013
11,cf,2005,4798.206,2013
11,cf,2006,74430.727,2013
11,cf,2007,70437.759,2013
11,cf,2008,68748.974,2013
11,mar,2003,52834.064967,2013
11,mar,2004,49582.606383,2013
11,mar,2005,77508.943902,2013
11,mar,2006,54973.314468,2013
11,mar,2007,54281.378124,2013
11,mar,2008,51753.938823,2013
11,tour,2005,830877.725851,2013
11,tour,2006,808357.410656,2013
11,tour,2007,823370.95412,2013
11,tour,2008,851473.227782,2013
11,tour,2009,898631.152762,2013
11,tour,2010,839411.064657,2013
