rgn_id,year,product,weight
1,2013,corals,1.18e-5
1,2013,fish_oil,0.026193223
1,2013,ornamentals,0.00264122
1,2013,seaweeds,0.960957779
1,2013,shells,0.010195986
2,2013,corals,1.18e-5
2,2013,fish_oil,0.026193223
2,2013,ornamentals,0.00264122
2,2013,seaweeds,0.960957779
2,2013,shells,0.010195986
3,2013,corals,1.18e-5
3,2013,fish_oil,0.026193223
3,2013,ornamentals,0.00264122
3,2013,seaweeds,0.960957779
3,2013,shells,0.010195986
4,2013,corals,1.18e-5
4,2013,fish_oil,0.026193223
4,2013,ornamentals,0.00264122
4,2013,seaweeds,0.960957779
4,2013,shells,0.010195986
5,2013,corals,1.18e-5
5,2013,fish_oil,0.026193223
5,2013,ornamentals,0.00264122
5,2013,seaweeds,0.960957779
5,2013,shells,0.010195986
6,2013,corals,1.18e-5
6,2013,fish_oil,0.026193223
6,2013,ornamentals,0.00264122
6,2013,seaweeds,0.960957779
6,2013,shells,0.010195986
7,2013,corals,1.18e-5
7,2013,fish_oil,0.026193223
7,2013,ornamentals,0.00264122
7,2013,seaweeds,0.960957779
7,2013,shells,0.010195986
8,2013,corals,1.18e-5
8,2013,fish_oil,0.026193223
8,2013,ornamentals,0.00264122
8,2013,seaweeds,0.960957779
8,2013,shells,0.010195986
9,2013,corals,1.18e-5
9,2013,fish_oil,0.026193223
9,2013,ornamentals,0.00264122
9,2013,seaweeds,0.960957779
9,2013,shells,0.010195986
10,2013,corals,1.18e-5
10,2013,fish_oil,0.026193223
10,2013,ornamentals,0.00264122
10,2013,seaweeds,0.960957779
10,2013,shells,0.010195986
11,2013,corals,1.18e-5
11,2013,fish_oil,0.026193223
11,2013,ornamentals,0.00264122
11,2013,seaweeds,0.960957779
11,2013,shells,0.010195986
